PFC,ORB,MO,SS,ACA,PTL,VIS,RSC,OLF,vStr,dStr,brain,EC
0,0,0,0,0,2.10989011,34.04255319,10.0173913,7.804878049,0,79.25581395,one,MEC
0,0,0,0,0,18.98901099,91.23404255,66.7826087,0,0,0,one,MEC
0,0,10.19469027,1.381294964,12.15189873,8.43956044,8.170212766,36.73043478,0,0,110.5116279,one,MEC
4.314606742,7.177570093,1.699115044,0,2.430379747,0,0,0,107.7073171,29.79310345,21.20930233,one,MEC
0,0,0,0,0,0,13.61702128,1.669565217,56.19512195,0,29.02325581,one,MEC
0,0,20.38938053,2.762589928,17.01265823,4.21978022,24.5106383,86.8173913,9.365853659,21.51724138,52.46511628,one,MEC
6.471910112,0,0,4.143884892,9.721518987,0,6.808510638,0,46.82926829,18.20689655,11.1627907,one,MEC
0,0,0,1.381294964,0,10.54945055,98.04255319,30.05217391,20.29268293,0,46.88372093,one,MEC
0,1.794392523,1.699115044,8.287769784,0,10.54945055,27.23404255,16.69565217,48.3902439,28.13793103,46.88372093,one,MEC
0,0,0,1.381294964,0,0,6.808510638,0,0,0,56.93023256,one,MEC
0,0,0,1.381294964,0,0,8.170212766,0,54.63414634,8.275862069,32.37209302,one,MEC
0,0,0,0,0,18.98901099,17.70212766,0,0,0,0,one,MEC
2.157303371,5.38317757,0,2.762589928,0,0,0,0,149.8536585,4.965517241,26.79069767,one,MEC
2.157303371,0,0,0,0,0,14.9787234,3.339130435,6.243902439,0,61.39534884,one,MEC
0,0,0,0,0,4.21978022,35.40425532,20.03478261,0,0,14.51162791,one,MEC
0,0,0,0,0,0,0,10.0173913,0,0,0,one,MEC
6.471910112,10.76635514,0,1.381294964,4.860759494,0,1.361702128,0,31.2195122,11.5862069,0,one,MEC
0,0,11.89380531,34.5323741,9.721518987,35.86813187,13.61702128,8.347826087,4.682926829,0,52.46511628,one,MEC
0,0,0,0,0,4.21978022,35.40425532,5.008695652,0,0,0,one,MEC
0,0,10.19469027,0,9.721518987,10.54945055,54.46808511,6.67826087,3.12195122,0,30.13953488,one,MEC
15.1011236,10.76635514,0,1.381294964,4.860759494,2.10989011,10.89361702,0,6.243902439,6.620689655,59.1627907,one,MEC
0,0,11.89380531,9.669064748,0,46.41758242,137.5319149,115.2,31.2195122,0,0,one,MEC
0,0,0,1.381294964,0,2.10989011,12.25531915,6.67826087,37.46341463,34.75862069,84.8372093,one,MEC
0,0,3.398230088,9.669064748,9.721518987,18.98901099,35.40425532,1.669565217,57.75609756,0,24.55813953,one,MEC
0,0,0,5.525179856,0,2.10989011,9.531914894,21.70434783,26.53658537,21.51724138,72.55813953,one,MEC
0,0,0,1.381294964,7.291139241,0,0,0,71.80487805,13.24137931,54.69767442,one,MEC
6.471910112,0,0,0,0,0,5.446808511,0,70.24390244,49.65517241,40.18604651,one,MEC
0,0,0,0,0,6.32967033,0,0,190.4390244,107.5862069,31.25581395,one,MEC
0,1.794392523,0,2.762589928,0,14.76923077,25.87234043,0,4.682926829,0,26.79069767,one,MEC
0,0,0,0,0,0,6.808510638,1.669565217,20.29268293,0,52.46511628,one,MEC
0,0,8.495575221,2.762589928,2.430379747,27.42857143,31.31914894,8.347826087,14.04878049,0,78.13953488,one,MEC
2.157303371,7.177570093,5.097345133,0,21.87341772,8.43956044,80.34042553,15.02608696,0,0,21.20930233,one,MEC
2.157303371,5.38317757,0,0,0,4.21978022,2.723404255,0,85.85365854,24.82758621,8.930232558,one,MEC
0,0,3.398230088,6.90647482,0,50.63736264,27.23404255,8.347826087,6.243902439,3.310344828,74.79069767,one,MEC
0,0,8.495575221,2.762589928,4.860759494,16.87912088,28.59574468,40.06956522,0,0,0,one,MEC
0,0,0,2.762589928,0,0,8.170212766,0,3.12195122,16.55172414,125.0232558,one,MEC
0,0,0,8.287769784,0,44.30769231,74.89361702,13.35652174,4.682926829,0,14.51162791,one,MEC
2.157303371,7.177570093,0,4.143884892,7.291139241,0,0,0,163.902439,71.17241379,46.88372093,one,MEC
0,0,8.495575221,6.90647482,0,37.97802198,81.70212766,63.44347826,0,0,132.8372093,one,MEC
0,0,0,0,2.430379747,4.21978022,17.70212766,51.75652174,0,0,3.348837209,one,MEC
0,0,0,4.143884892,0,4.21978022,10.89361702,0,17.17073171,0,0,one,MEC
0,1.794392523,0,1.381294964,0,0,21.78723404,0,218.5365854,74.48275862,110.5116279,one,MEC
0,7.177570093,8.495575221,15.1942446,7.291139241,29.53846154,9.531914894,35.06086957,28.09756098,3.310344828,71.44186047,one,MEC
4.314606742,46.65420561,0,2.762589928,4.860759494,2.10989011,1.361702128,0,296.5853659,61.24137931,312.5581395,one,MEC
0,0,5.097345133,1.381294964,0,33.75824176,47.65957447,6.67826087,73.36585366,23.17241379,36.8372093,one,MEC
0,0,6.796460177,12.43165468,0,31.64835165,10.89361702,1.669565217,3.12195122,0,12.27906977,one,MEC
0,0,1.699115044,11.05035971,0,44.30769231,148.4255319,6.67826087,3.12195122,0,44.65116279,one,MEC
4.314606742,0,15.2920354,5.525179856,34.02531646,6.32967033,19.06382979,36.73043478,0,0,6.697674419,one,MEC
0,0,0,0,0,0,0,13.35652174,0,0,0,one,MEC
2.157303371,3.588785047,0,1.381294964,0,6.32967033,0,0,35.90243902,44.68965517,16.74418605,one,MEC
0,0,0,0,0,0,0,6.67826087,0,0,0,one,MEC
0,0,0,2.762589928,0,14.76923077,17.70212766,15.02608696,3.12195122,0,1.11627907,one,MEC
0,0,0,0,0,0,0,5.008695652,0,0,0,one,MEC
0,1.794392523,8.495575221,6.90647482,7.291139241,18.98901099,16.34042553,55.09565217,0,0,46.88372093,one,MEC
0,0,3.398230088,6.90647482,7.291139241,31.64835165,40.85106383,6.67826087,0,0,0,one,MEC
0,1.794392523,0,1.381294964,0,6.32967033,0,0,76.48780488,0,54.69767442,one,MEC
0,0,0,0,0,0,8.170212766,0,145.1707317,57.93103448,24.55813953,one,MEC
0,0,1.699115044,9.669064748,0,31.64835165,28.59574468,6.67826087,57.75609756,0,85.95348837,one,MEC
0,0,0,0,0,2.10989011,8.170212766,0,18.73170732,0,71.44186047,one,MEC
2.157303371,0,16.99115044,22.10071942,0,56.96703297,66.72340426,0,78.04878049,0,65.86046512,one,MEC
0,0,0,0,0,2.10989011,4.085106383,5.008695652,9.365853659,1.655172414,63.62790698,one,MEC
0,0,0,0,0,0,16.34042553,0,21.85365854,1.655172414,35.72093023,one,MEC
0,0,1.699115044,0,0,21.0989011,42.21276596,18.36521739,0,0,3.348837209,one,MEC
2.157303371,8.971962617,0,0,7.291139241,16.87912088,23.14893617,25.04347826,48.3902439,0,17.86046512,one,MEC
0,0,3.398230088,0,0,31.64835165,100.7659574,25.04347826,0,0,0,one,MEC
0,7.177570093,13.59292035,2.762589928,7.291139241,18.98901099,50.38297872,26.71304348,3.12195122,0,23.44186047,one,MEC
6.471910112,8.971962617,0,0,0,2.10989011,21.78723404,0,159.2195122,49.65517241,92.65116279,one,MEC
0,0,0,0,0,10.54945055,83.06382979,100.173913,0,0,0,one,MEC
0,1.794392523,0,0,0,4.21978022,13.61702128,16.69565217,76.48780488,26.48275862,27.90697674,one,MEC
2.157303371,8.971962617,13.59292035,2.762589928,19.44303797,44.30769231,31.31914894,35.06086957,31.2195122,4.965517241,14.51162791,one,MEC
0,0,0,1.381294964,0,12.65934066,31.31914894,3.339130435,3.12195122,0,27.90697674,one,MEC
0,0,0,5.525179856,2.430379747,4.21978022,13.61702128,8.347826087,10.92682927,1.655172414,6.697674419,one,MEC
0,5.38317757,0,0,0,0,0,0,177.9512195,61.24137931,33.48837209,one,MEC
4.314606742,0,0,0,7.291139241,4.21978022,43.57446809,11.68695652,14.04878049,4.965517241,30.13953488,one,MEC
0,0,0,11.05035971,0,2.10989011,13.61702128,26.71304348,84.29268293,0,69.20930233,one,MEC
0,0,0,0,0,0,12.25531915,0,24.97560976,0,29.02325581,one,MEC
0,0,1.699115044,1.381294964,4.860759494,4.21978022,5.446808511,25.04347826,0,0,14.51162791,one,MEC
2.157303371,0,0,1.381294964,0,2.10989011,13.61702128,1.669565217,53.07317073,19.86206897,48,one,MEC
0,1.794392523,0,0,0,0,6.808510638,11.68695652,31.2195122,1.655172414,17.86046512,one,MEC
0,0,1.699115044,2.762589928,0,6.32967033,2.723404255,71.79130435,59.31707317,0,6.697674419,one,MEC
6.471910112,17.94392523,0,0,36.4556962,0,0,0,45.26829268,9.931034483,0,one,MEC
0,7.177570093,0,0,0,16.87912088,31.31914894,30.05217391,1.56097561,0,75.90697674,one,MEC
0,0,0,0,0,4.21978022,51.74468085,40.06956522,0,0,0,one,MEC
0,0,0,0,0,16.87912088,32.68085106,8.347826087,0,0,0,one,MEC
0,0,6.796460177,15.1942446,0,31.64835165,25.87234043,3.339130435,60.87804878,81.10344828,11.1627907,one,MEC
0,0,0,0,0,14.76923077,167.4893617,50.08695652,0,0,0,one,MEC
0,0,0,0,0,4.21978022,0,20.03478261,17.17073171,0,137.3023256,one,MEC
0,0,5.097345133,5.525179856,2.430379747,25.31868132,23.14893617,20.03478261,0,0,8.930232558,one,MEC
0,0,1.699115044,1.381294964,0,33.75824176,38.12765957,50.08695652,42.14634146,4.965517241,31.25581395,one,MEC
0,0,0,0,0,0,35.40425532,5.008695652,3.12195122,0,0,one,MEC
0,0,0,1.381294964,0,2.10989011,8.170212766,25.04347826,7.804878049,0,82.60465116,one,MEC
0,0,0,0,0,0,1.361702128,8.347826087,0,0,1.11627907,one,MEC
0,0,18.69026549,1.381294964,12.15189873,14.76923077,21.78723404,6.67826087,0,0,6.697674419,one,MEC
0,0,0,1.381294964,0,16.87912088,29.95744681,6.67826087,0,0,64.74418605,one,MEC
0,0,5.097345133,0,9.721518987,4.21978022,9.531914894,15.02608696,0,0,15.62790698,one,MEC
0,0,0,0,0,0,2.723404255,33.39130435,0,0,0,one,MEC
2.157303371,3.588785047,6.796460177,22.10071942,0,18.98901099,36.76595745,10.0173913,54.63414634,9.931034483,126.1395349,one,MEC
2.157303371,8.971962617,0,1.381294964,0,8.43956044,4.085106383,0,87.41463415,48,24.55813953,one,MEC
4.314606742,0,3.398230088,6.90647482,0,6.32967033,19.06382979,0,6.243902439,6.620689655,16.74418605,one,MEC
4.314606742,0,3.398230088,19.3381295,63.18987342,40.08791209,34.04255319,18.36521739,256,0,51.34883721,one,MEC
0,0,0,0,0,18.98901099,38.12765957,3.339130435,20.29268293,0,27.90697674,one,MEC
0,0,0,0,0,0,13.61702128,6.67826087,1.56097561,0,0,one,MEC
6.471910112,0,0,0,43.74683544,23.20879121,168.8510638,60.10434783,3.12195122,0,10.04651163,one,MEC
0,1.794392523,0,0,2.430379747,16.87912088,8.170212766,31.72173913,10.92682927,0,21.20930233,one,MEC
0,5.38317757,5.097345133,17.95683453,12.15189873,33.75824176,106.212766,73.46086957,6.243902439,0,33.48837209,one,MEC
2.157303371,0,0,8.287769784,0,2.10989011,12.25531915,8.347826087,24.97560976,39.72413793,12.27906977,one,MEC
4.314606742,0,0,20.71942446,0,16.87912088,49.0212766,8.347826087,106.1463415,43.03448276,20.09302326,one,MEC
8.629213483,0,1.699115044,1.381294964,2.430379747,0,0,0,21.85365854,3.310344828,103.8139535,one,MEC
0,0,0,0,0,0,0,8.347826087,0,0,0,one,MEC
0,0,0,0,0,0,0,6.67826087,0,0,0,one,MEC
0,1.794392523,0,0,0,0,23.14893617,25.04347826,0,0,25.6744186,one,MEC
4.314606742,0,5.097345133,15.1942446,2.430379747,0,8.170212766,0,48.3902439,8.275862069,50.23255814,one,MEC
0,0,0,0,0,0,17.70212766,0,4.682926829,0,39.06976744,one,MEC
6.471910112,0,0,0,7.291139241,0,0,0,87.41463415,34.75862069,12.27906977,one,MEC
0,12.56074766,0,0,2.430379747,0,42.21276596,3.339130435,64,0,52.46511628,one,MEC
0,0,1.699115044,1.381294964,0,0,9.531914894,13.35652174,64,41.37931034,7.813953488,one,MEC
0,0,0,6.90647482,0,14.76923077,34.04255319,0,15.6097561,0,103.8139535,one,MEC
0,0,1.699115044,1.381294964,0,6.32967033,14.9787234,41.73913043,0,0,13.39534884,one,MEC
0,0,18.69026549,9.669064748,46.17721519,65.40659341,73.53191489,26.71304348,0,0,6.697674419,one,MEC
0,0,0,2.762589928,0,6.32967033,57.19148936,28.3826087,1.56097561,0,0,one,MEC
0,0,1.699115044,5.525179856,2.430379747,8.43956044,39.4893617,76.8,0,0,10.04651163,one,MEC
0,3.588785047,1.699115044,1.381294964,0,2.10989011,5.446808511,13.35652174,17.17073171,11.5862069,20.09302326,one,MEC
0,0,0,1.381294964,0,2.10989011,12.25531915,1.669565217,3.12195122,1.655172414,66.97674419,one,MEC
0,0,0,1.381294964,0,6.32967033,17.70212766,3.339130435,4.682926829,1.655172414,65.86046512,one,MEC
0,0,0,0,0,0,17.70212766,0,0,0,3.348837209,one,MEC
0,12.56074766,0,0,0,2.10989011,93.95744681,16.69565217,20.29268293,0,68.09302326,one,MEC
0,5.38317757,1.699115044,11.05035971,0,8.43956044,40.85106383,5.008695652,28.09756098,0,110.5116279,one,MEC
0,0,3.398230088,2.762589928,0,6.32967033,58.55319149,6.67826087,6.243902439,0,80.37209302,one,MEC
0,0,0,1.381294964,4.860759494,2.10989011,36.76595745,0,1.56097561,0,14.51162791,one,MEC
0,0,0,0,0,2.10989011,2.723404255,21.70434783,18.73170732,0,29.02325581,one,MEC
2.157303371,0,0,16.57553957,4.860759494,42.1978022,50.38297872,6.67826087,9.365853659,0,15.62790698,one,MEC
0,0,0,0,0,4.21978022,4.085106383,5.008695652,0,0,1.11627907,one,MEC
0,0,0,0,0,0,64,5.008695652,0,0,18.97674419,one,MEC
2.157303371,0,0,1.381294964,12.15189873,6.32967033,8.170212766,38.4,15.6097561,3.310344828,7.813953488,one,MEC
0,0,0,1.381294964,0,0,61.27659574,13.35652174,7.804878049,3.310344828,0,one,MEC
0,0,6.796460177,6.90647482,0,27.42857143,9.531914894,0,9.365853659,0,16.74418605,one,MEC
17.25842697,23.3271028,0,0,0,8.43956044,9.531914894,0,20.29268293,6.620689655,26.79069767,one,MEC
0,0,0,0,0,0,0,11.68695652,0,0,0,one,MEC
0,0,0,0,0,12.65934066,61.27659574,8.347826087,1.56097561,0,39.06976744,one,MEC
0,0,0,0,0,4.21978022,16.34042553,20.03478261,6.243902439,8.275862069,108.2790698,one,MEC
0,0,0,2.762589928,0,2.10989011,6.808510638,0,6.243902439,0,92.65116279,one,MEC
6.471910112,1.794392523,0,0,0,0,0,1.669565217,163.902439,76.13793103,8.930232558,one,MEC
0,0,0,1.381294964,0,8.43956044,4.085106383,23.37391304,95.2195122,59.5862069,22.3255814,one,MEC
0,3.588785047,0,0,0,0,6.808510638,11.68695652,3.12195122,0,8.930232558,one,MEC
0,0,0,0,0,0,0,10.0173913,0,0,0,one,MEC
0,0,0,2.762589928,2.430379747,0,35.40425532,20.03478261,40.58536585,13.24137931,32.37209302,one,MEC
0,1.794392523,0,0,0,0,13.61702128,3.339130435,71.80487805,8.275862069,23.44186047,one,MEC
0,0,0,1.381294964,0,0,25.87234043,0,0,0,43.53488372,one,MEC
0,0,0,6.90647482,0,6.32967033,12.25531915,0,10.92682927,1.655172414,17.86046512,one,MEC
6.471910112,16.14953271,1.699115044,1.381294964,4.860759494,0,1.361702128,0,243.5121951,92.68965517,40.18604651,one,MEC
0,0,0,0,0,0,6.808510638,0,3.12195122,0,24.55813953,one,MEC
0,5.38317757,0,0,0,0,2.723404255,0,57.75609756,8.275862069,24.55813953,one,MEC
0,0,0,2.762589928,0,8.43956044,5.446808511,0,0,0,26.79069767,one,MEC
0,0,1.699115044,1.381294964,0,10.54945055,6.808510638,1.669565217,9.365853659,1.655172414,6.697674419,one,MEC
0,0,0,0,0,0,0,5.008695652,0,0,0,one,MEC
6.471910112,1.794392523,0,0,7.291139241,0,16.34042553,3.339130435,14.04878049,8.275862069,61.39534884,one,MEC
12.94382022,8.971962617,6.796460177,6.90647482,109.3670886,44.30769231,189.2765957,48.4173913,1.56097561,0,93.76744186,one,MEC
0,0,1.699115044,2.762589928,0,2.10989011,31.31914894,1.669565217,0,0,4.465116279,one,MEC
4.314606742,0,0,4.143884892,7.291139241,0,0,1.669565217,18.73170732,1.655172414,2.23255814,one,MEC
2.157303371,0,3.398230088,0,36.4556962,0,5.446808511,28.3826087,0,0,12.27906977,one,MEC
0,1.794392523,5.097345133,16.57553957,2.430379747,27.42857143,10.89361702,5.008695652,6.243902439,4.965517241,103.8139535,one,MEC
0,5.38317757,0,8.287769784,0,18.98901099,35.40425532,0,67.12195122,6.620689655,54.69767442,one,MEC
0,1.794392523,0,0,0,0,6.808510638,1.669565217,56.19512195,38.06896552,15.62790698,one,MEC
0,0,0,0,0,10.54945055,59.91489362,5.008695652,1.56097561,0,50.23255814,one,MEC
0,1.794392523,0,1.381294964,0,2.10989011,9.531914894,0,1.56097561,0,29.02325581,one,MEC
0,1.794392523,0,8.287769784,0,12.65934066,4.085106383,13.35652174,1.56097561,0,106.0465116,one,MEC
8.629213483,10.76635514,0,0,0,0,0,0,51.51219512,3.310344828,22.3255814,one,MEC
0,0,0,1.381294964,0,10.54945055,51.74468085,36.73043478,0,0,11.1627907,one,MEC
0,0,0,0,0,10.54945055,13.61702128,0,0,0,1.11627907,one,MEC
2.157303371,0,0,0,2.430379747,0,10.89361702,11.68695652,59.31707317,0,74.79069767,one,MEC
10.78651685,3.588785047,0,0,7.291139241,0,4.085106383,0,43.70731707,19.86206897,20.09302326,one,MEC
0,0,0,0,0,0,5.446808511,5.008695652,29.65853659,0,0,one,MEC
0,0,0,2.762589928,2.430379747,0,0,6.67826087,7.804878049,4.965517241,8.930232558,one,MEC
4.314606742,5.38317757,8.495575221,1.381294964,31.59493671,0,0,0,90.53658537,54.62068966,21.20930233,one,MEC
0,0,0,0,0,0,12.25531915,5.008695652,0,0,0,one,MEC
0,0,1.699115044,5.525179856,0,27.42857143,95.31914894,0,9.365853659,0,0,one,MEC
0,0,0,0,0,0,1.361702128,10.0173913,31.2195122,11.5862069,29.02325581,one,MEC
6.471910112,46.65420561,0,16.57553957,0,25.31868132,32.68085106,0,760.195122,38.06896552,64.74418605,one,MEC
12.94382022,0,0,0,0,0,0,0,223.2195122,71.17241379,185.3023256,one,MEC
0,0,5.097345133,13.81294964,0,107.6043956,157.9574468,148.5913043,15.6097561,19.86206897,109.3953488,one,MEC
0,0,0,6.90647482,0,0,2.723404255,0,49.95121951,0,2.23255814,one,MEC
0,0,0,2.762589928,0,10.54945055,9.531914894,8.347826087,31.2195122,0,69.20930233,one,MEC
0,0,0,4.143884892,2.430379747,16.87912088,77.61702128,33.39130435,0,0,21.20930233,one,MEC
0,1.794392523,0,8.287769784,0,44.30769231,35.40425532,41.73913043,23.41463415,3.310344828,3.348837209,one,MEC
0,0,1.699115044,0,0,6.32967033,29.95744681,1.669565217,18.73170732,0,10.04651163,one,MEC
0,0,0,0,0,0,0,13.35652174,0,0,0,one,MEC
2.157303371,0,16.99115044,1.381294964,4.860759494,16.87912088,20.42553191,16.69565217,29.65853659,0,10.04651163,one,MEC
0,0,5.097345133,13.81294964,2.430379747,31.64835165,39.4893617,8.347826087,0,0,5.581395349,one,MEC
0,0,0,0,0,0,5.446808511,0,39.02439024,0,0,one,MEC
0,0,0,0,0,2.10989011,14.9787234,16.69565217,6.243902439,0,98.23255814,one,MEC
4.314606742,0,0,2.762589928,0,0,23.14893617,33.39130435,54.63414634,21.51724138,25.6744186,one,MEC
0,0,0,0,0,0,25.87234043,25.04347826,15.6097561,0,0,one,MEC
0,0,0,0,0,2.10989011,59.91489362,31.72173913,1.56097561,0,6.697674419,one,MEC
12.94382022,7.177570093,0,0,0,0,0,5.008695652,128,61.24137931,2.23255814,one,MEC
0,0,0,0,0,0,9.531914894,0,1.56097561,0,10.04651163,one,MEC
0,10.76635514,0,16.57553957,0,0,17.70212766,18.36521739,29.65853659,18.20689655,43.53488372,one,MEC
2.157303371,7.177570093,0,6.90647482,0,2.10989011,13.61702128,13.35652174,74.92682927,6.620689655,33.48837209,one,MEC
0,1.794392523,3.398230088,0,0,4.21978022,5.446808511,0,0,0,22.3255814,one,MEC
0,0,0,0,0,4.21978022,16.34042553,6.67826087,0,0,45.76744186,one,MEC
0,0,0,0,0,4.21978022,14.9787234,0,0,0,12.27906977,one,MEC
0,0,0,0,9.721518987,10.54945055,51.74468085,6.67826087,0,0,34.60465116,one,MEC
0,0,0,0,0,8.43956044,19.06382979,18.36521739,1.56097561,0,106.0465116,one,MEC
0,0,0,0,0,0,6.808510638,3.339130435,3.12195122,0,0,one,MEC
10.78651685,7.177570093,27.18584071,59.39568345,0,59.07692308,95.31914894,148.5913043,398.0487805,56.27586207,314.7906977,one,MEC
0,0,0,4.143884892,0,23.20879121,24.5106383,0,0,0,74.79069767,one,MEC
6.471910112,0,0,6.90647482,65.62025316,8.43956044,6.808510638,0,20.29268293,0,1.11627907,one,MEC
0,0,0,2.762589928,0,10.54945055,9.531914894,0,1.56097561,0,21.20930233,one,MEC
0,5.38317757,0,0,7.291139241,2.10989011,17.70212766,0,74.92682927,14.89655172,13.39534884,one,MEC
0,3.588785047,0,0,0,10.54945055,23.14893617,10.0173913,34.34146341,19.86206897,55.81395349,one,MEC
2.157303371,0,0,1.381294964,0,8.43956044,2.723404255,1.669565217,40.58536585,51.31034483,74.79069767,one,MEC
0,0,0,1.381294964,0,0,10.89361702,1.669565217,3.12195122,0,52.46511628,one,MEC
0,0,0,0,0,4.21978022,10.89361702,0,81.17073171,0,174.1395349,one,MEC
0,0,0,5.525179856,0,8.43956044,34.04255319,13.35652174,0,0,3.348837209,one,MEC
0,0,0,0,0,4.21978022,51.74468085,6.67826087,0,0,8.930232558,one,MEC
2.157303371,3.588785047,6.796460177,17.95683453,14.58227848,40.08791209,44.93617021,13.35652174,10.92682927,6.620689655,44.65116279,one,MEC
0,0,0,0,4.860759494,0,0,35.06086957,4.682926829,0,2.23255814,one,MEC
0,1.794392523,0,1.381294964,0,16.87912088,25.87234043,23.37391304,24.97560976,0,39.06976744,one,MEC
0,0,0,0,0,14.76923077,10.89361702,0,1.56097561,0,59.1627907,one,MEC
0,0,5.097345133,20.71942446,0,128.7032967,208.3404255,10.0173913,6.243902439,0,1.11627907,one,MEC
0,7.177570093,0,1.381294964,0,10.54945055,13.61702128,3.339130435,20.29268293,0,22.3255814,one,MEC
0,0,0,0,0,0,0,5.008695652,0,0,0,one,MEC
0,0,5.097345133,1.381294964,0,4.21978022,27.23404255,6.67826087,9.365853659,0,30.13953488,one,MEC
0,0,0,2.762589928,0,61.18681319,76.25531915,28.3826087,12.48780488,0,14.51162791,one,MEC
2.157303371,0,5.097345133,5.525179856,2.430379747,10.54945055,24.5106383,6.67826087,14.04878049,11.5862069,0,one,MEC
0,0,0,1.381294964,0,0,39.4893617,8.347826087,21.85365854,16.55172414,100.4651163,one,MEC
0,0,3.398230088,0,0,8.43956044,31.31914894,21.70434783,0,0,14.51162791,one,MEC
0,0,1.699115044,0,14.58227848,0,0,0,45.26829268,6.620689655,14.51162791,one,MEC
0,0,0,1.381294964,0,0,5.446808511,0,0,0,0,one,MEC
0,0,1.699115044,0,0,16.87912088,80.34042553,36.73043478,6.243902439,0,0,one,MEC
0,0,0,0,0,8.43956044,47.65957447,13.35652174,14.04878049,0,30.13953488,one,MEC
2.157303371,5.38317757,0,0,12.15189873,0,0,0,163.902439,67.86206897,13.39534884,one,MEC
8.629213483,7.177570093,0,9.669064748,0,33.75824176,21.78723404,3.339130435,113.9512195,8.275862069,72.55813953,one,MEC
0,0,0,4.143884892,0,21.0989011,14.9787234,5.008695652,0,0,98.23255814,one,MEC
0,0,0,2.762589928,0,8.43956044,4.085106383,3.339130435,23.41463415,0,6.697674419,one,MEC
2.157303371,1.794392523,1.699115044,5.525179856,0,2.10989011,4.085106383,11.68695652,53.07317073,23.17241379,29.02325581,one,MEC
0,0,0,0,0,0,8.170212766,0,6.243902439,0,89.30232558,one,MEC
0,1.794392523,0,4.143884892,7.291139241,6.32967033,24.5106383,0,21.85365854,0,92.65116279,one,MEC
0,0,0,2.762589928,0,4.21978022,14.9787234,11.68695652,4.682926829,0,15.62790698,one,MEC
0,5.38317757,1.699115044,4.143884892,0,8.43956044,5.446808511,8.347826087,65.56097561,16.55172414,18.97674419,one,MEC
0,0,0,8.287769784,0,0,6.808510638,1.669565217,93.65853659,36.4137931,20.09302326,one,MEC
0,5.38317757,0,4.143884892,0,52.74725275,8.170212766,20.03478261,7.804878049,0,75.90697674,one,MEC
0,1.794392523,0,5.525179856,0,0,6.808510638,1.669565217,28.09756098,1.655172414,79.25581395,one,MEC
0,8.971962617,1.699115044,1.381294964,0,0,4.085106383,0,46.82926829,16.55172414,20.09302326,one,MEC
0,0,1.699115044,13.81294964,2.430379747,2.10989011,8.170212766,15.02608696,4.682926829,0,30.13953488,one,MEC
0,0,0,0,0,2.10989011,5.446808511,6.67826087,37.46341463,0,26.79069767,one,MEC
